date,day_of_week,month,year,is_weekend,promo_discount,competitor_price,demand_index,customer_segment,price
2020-05-19,1,5,2020,0,17.49,29.3,33.69,D,134.99
2020-02-24,0,2,2020,0,8.83,157.4,74.55,B,68.26
2022-02-22,1,2,2022,0,21.86,154.6,39.75,C,40.15
2020-11-08,6,11,2020,1,15.64,185.85,63.96,C,40.46
2020-07-16,3,7,2020,0,20.48,96.9,59.15,A,156.99
2022-11-30,2,11,2022,0,15.45,166.52,72.22,D,111.74
2022-08-12,4,8,2022,0,4.52,170.47,93.59,B,53.51
2021-08-24,1,8,2021,0,14.65,66.6,75.45,D,134.51
2022-10-01,5,10,2022,1,4.23,177.86,18.1,C,154.09
2021-12-04,5,12,2021,1,13.71,79.09,15.82,A,48.5
2020-03-05,3,3,2020,0,19.86,119.08,12.21,D,23.13
2020-08-31,0,8,2020,0,2.17,153.88,71.19,D,34.0
2022-07-10,6,7,2022,1,16.81,35.24,90.37,C,174.56
2022-02-09,2,2,2022,0,20.95,186.71,81.15,D,141.27
2022-07-30,5,7,2022,1,17.09,75.09,21.78,A,77.26
2020-03-08,6,3,2020,1,18.85,51.08,25.86,B,100.2
2021-09-12,6,9,2021,1,6.99,125.96,92.32,B,168.63
2022-10-03,0,10,2022,0,19.99,124.89,48.79,D,38.0
2020-10-02,4,10,2020,0,26.84,64.74,9.13,C,129.04
2022-03-07,0,3,2022,0,5.27,86.94,2.83,D,40.8
2020-08-12,2,8,2020,0,5.2,29.79,65.67,D,162.48
2022-08-20,5,8,2022,1,11.2,177.42,21.33,D,63.57
2020-11-16,0,11,2020,0,4.52,131.7,41.99,A,146.83
2022-03-12,5,3,2022,1,22.85,118.23,62.76,C,167.07
2022-10-10,0,10,2022,0,8.97,84.65,71.77,D,120.6
2021-12-23,3,12,2021,0,5.36,87.71,46.78,C,95.4
2021-10-18,0,10,2021,0,5.35,186.4,76.23,A,120.55
2020-02-27,3,2,2020,0,20.4,181.51,13.62,A,51.65
2020-09-19,5,9,2020,1,16.28,163.82,3.63,C,173.86
2021-12-15,2,12,2021,0,13.65,84.66,29.27,A,51.07
2021-11-29,0,11,2021,0,23.75,191.97,41.36,D,155.0
2020-07-18,5,7,2020,1,24.71,106.59,67.4,D,76.5
2021-12-07,1,12,2021,0,16.76,30.45,69.63,C,26.78
2022-04-23,5,4,2022,1,24.51,168.49,23.71,C,54.81
2020-04-25,5,4,2020,1,14.44,127.4,28.74,B,124.65
2021-05-22,5,5,2021,1,8.93,29.99,0.25,B,39.7
2021-10-01,4,10,2021,0,23.77,193.06,42.7,A,102.44
2020-05-14,3,5,2020,0,4.41,119.19,14.47,C,124.54
2020-08-22,5,8,2020,1,28.0,55.23,76.46,C,10.56
2020-12-13,6,12,2020,1,11.26,39.93,35.25,A,56.66
2021-10-29,4,10,2021,0,11.2,95.15,30.06,A,148.76
2022-08-01,0,8,2022,0,27.57,92.11,19.23,D,43.63
2022-11-20,6,11,2022,1,25.62,122.9,45.5,D,26.74
2021-06-30,2,6,2021,0,13.49,70.13,94.32,A,199.72
2022-08-19,4,8,2022,0,2.52,113.0,22.51,A,107.82
2021-10-10,6,10,2021,1,26.31,114.95,33.42,D,34.83
2022-03-10,3,3,2022,0,24.01,132.41,46.81,C,41.04
2020-07-19,6,7,2020,1,10.03,192.77,52.01,D,78.9
2020-07-23,3,7,2020,0,15.64,160.22,34.01,B,44.02
2021-11-19,4,11,2021,0,17.55,139.74,71.27,D,154.22
2022-10-26,2,10,2022,0,11.14,33.56,95.83,C,99.81
2020-12-07,0,12,2020,0,18.7,139.93,54.65,C,44.38
2022-01-14,4,1,2022,0,22.65,164.68,55.3,D,83.33
2021-02-17,2,2,2021,0,3.42,35.11,33.96,D,75.75
2020-06-03,2,6,2020,0,28.61,161.05,65.99,B,97.77
2021-08-11,2,8,2021,0,5.02,196.12,37.5,C,36.27
2020-04-07,1,4,2020,0,14.81,177.32,88.73,C,16.31
2022-04-03,6,4,2022,1,26.59,68.87,3.9,B,160.6
2020-07-07,1,7,2020,0,25.92,127.32,57.44,A,164.8
2021-11-20,5,11,2021,1,23.59,180.22,55.27,C,168.25
2020-05-17,6,5,2020,1,29.88,40.98,84.95,D,86.88
2022-05-24,1,5,2022,0,11.63,130.35,5.6,B,108.75
2021-12-12,6,12,2021,1,26.13,58.42,42.64,A,191.76
2021-09-10,4,9,2021,0,12.86,84.51,44.05,C,105.28
2022-06-05,6,6,2022,1,18.96,164.12,45.21,C,146.78
2021-02-13,5,2,2021,1,16.01,80.93,65.8,D,131.14
2022-04-03,6,4,2022,1,16.74,30.19,16.99,C,61.56
2022-11-21,0,11,2022,0,8.48,141.22,1.83,D,135.6
2021-01-04,0,1,2021,0,7.96,75.8,52.79,A,68.64
2022-11-23,2,11,2022,0,26.53,35.37,44.44,B,167.0
2022-10-19,2,10,2022,0,18.48,72.62,42.08,B,146.26
2022-08-15,0,8,2022,0,29.2,180.76,34.24,C,166.12
2022-12-27,1,12,2022,0,0.11,24.97,82.38,D,65.5
2020-05-02,5,5,2020,1,1.82,62.69,42.61,B,168.85
2022-01-16,6,1,2022,1,18.73,62.77,50.33,D,161.9
2020-10-29,3,10,2020,0,24.45,78.17,98.23,B,145.97
2020-11-04,2,11,2020,0,1.87,26.33,16.84,C,151.53
2022-06-10,4,6,2022,0,5.51,112.07,9.33,D,167.02
2021-10-14,3,10,2021,0,10.32,183.46,94.49,A,23.16
2021-02-20,5,2,2021,1,13.92,24.44,90.87,D,105.53
2021-06-30,2,6,2021,0,2.25,39.85,38.35,C,188.89
2020-11-24,1,11,2020,0,20.79,176.17,36.65,C,11.25
2021-04-28,2,4,2021,0,29.23,23.09,94.77,D,67.91
2021-05-03,0,5,2021,0,0.3,144.05,98.05,A,226.72
2020-11-03,1,11,2020,0,4.83,52.62,56.55,B,150.05
2020-02-26,2,2,2020,0,22.18,52.59,95.9,B,136.24
2021-09-27,0,9,2021,0,25.41,117.21,41.43,D,160.89
2022-09-21,2,9,2022,0,17.46,176.04,95.33,D,121.35
2022-05-14,5,5,2022,1,16.47,20.63,4.0,A,53.95
2021-02-17,2,2,2021,0,5.58,65.86,30.49,B,93.44
2021-07-12,0,7,2021,0,12.62,37.8,4.24,B,144.09
2020-02-29,5,2,2020,1,16.12,99.95,63.44,C,156.0
2021-07-22,3,7,2021,0,12.83,135.4,95.36,B,179.62
2020-03-27,4,3,2020,0,12.78,136.05,17.71,D,101.77
2020-02-10,0,2,2020,0,29.44,113.3,92.76,A,85.24
2020-06-20,5,6,2020,1,29.97,124.26,4.23,C,94.87
2021-09-02,3,9,2021,0,8.24,25.85,82.09,A,86.14
2022-04-13,2,4,2022,0,23.9,71.88,19.43,C,170.77
2020-07-03,4,7,2020,0,10.85,128.25,61.0,D,107.75
2020-10-14,2,10,2020,0,27.44,141.4,40.37,B,162.49
2020-08-17,0,8,2020,0,5.43,117.96,95.06,A,154.82
2022-12-04,6,12,2022,1,24.51,137.64,83.94,C,168.16
2022-10-13,3,10,2022,0,8.19,50.54,48.4,A,165.51
2021-05-02,6,5,2021,1,6.82,20.74,34.29,A,219.96
2021-10-03,6,10,2021,1,20.85,92.24,19.26,C,67.04
2022-03-09,2,3,2022,0,5.1,39.14,90.67,B,222.17
2022-05-16,0,5,2022,0,4.92,29.81,32.97,B,115.49
2020-10-22,3,10,2020,0,6.14,74.26,20.09,A,177.68
2020-12-24,3,12,2020,0,21.38,134.29,38.72,B,177.88
2021-07-16,4,7,2021,0,29.09,51.26,22.3,D,85.67
2022-04-16,5,4,2022,1,2.74,98.56,58.18,C,116.01
2020-04-24,4,4,2020,0,9.93,117.64,95.88,D,54.77
2022-12-28,2,12,2022,0,19.64,27.81,6.64,C,103.52
2020-08-19,2,8,2020,0,3.15,24.02,17.15,C,122.58
2022-05-17,1,5,2022,0,21.1,56.45,66.83,D,41.05
2021-05-19,2,5,2021,0,18.4,94.15,65.38,C,182.91
2020-10-23,4,10,2020,0,28.13,20.77,88.54,C,20.57
2022-08-31,2,8,2022,0,28.59,70.73,38.2,C,17.27
2021-09-23,3,9,2021,0,3.37,150.81,94.43,A,152.31
2020-03-12,3,3,2020,0,21.48,157.15,26.28,A,12.57
2021-05-05,2,5,2021,0,0.06,83.12,24.15,C,37.45
2022-02-26,5,2,2022,1,5.39,42.41,91.49,C,54.04
2022-01-13,3,1,2022,0,16.13,126.76,54.35,A,33.88
2022-12-31,5,12,2022,1,9.56,29.23,39.57,B,59.73
2022-06-25,5,6,2022,1,16.85,144.71,53.21,D,80.46
2020-01-17,4,1,2020,0,11.62,171.5,21.94,D,129.74
2021-06-07,0,6,2021,0,22.72,95.46,29.73,C,85.67
2020-07-03,4,7,2020,0,2.8,28.27,11.16,B,63.62
2021-09-01,2,9,2021,0,15.13,172.84,23.56,B,185.76
2020-11-24,1,11,2020,0,28.65,192.6,83.76,D,59.03
2021-10-11,0,10,2021,0,2.18,122.39,55.87,D,162.26
2020-03-10,1,3,2020,0,29.88,111.47,34.52,C,29.89
2020-06-13,5,6,2020,1,0.14,111.64,55.55,D,160.49
2022-08-22,0,8,2022,0,15.14,184.96,62.81,D,146.84
2021-11-12,4,11,2021,0,4.45,173.96,67.51,D,48.82
2020-07-24,4,7,2020,0,5.69,186.77,3.22,B,103.48
2021-06-18,4,6,2021,0,9.4,139.71,83.96,A,95.57
2021-12-21,1,12,2021,0,12.81,196.75,78.39,D,159.02
2021-10-31,6,10,2021,1,13.16,62.13,41.19,D,132.08
2020-02-26,2,2,2020,0,3.28,68.68,4.66,A,111.73
2021-01-11,0,1,2021,0,24.82,24.44,67.53,D,160.7
2020-10-05,0,10,2020,0,7.11,144.85,97.51,A,218.47
2022-03-31,3,3,2022,0,7.05,38.06,14.83,B,156.34
2021-09-17,4,9,2021,0,21.77,141.36,33.61,C,33.33
2020-06-17,2,6,2020,0,17.42,107.06,72.88,A,103.35
2020-11-19,3,11,2020,0,10.16,72.83,21.15,B,69.45
2022-11-23,2,11,2022,0,2.84,82.43,3.66,B,59.8
2022-04-20,2,4,2022,0,22.4,78.58,66.82,C,132.42
2022-07-13,2,7,2022,0,17.44,192.57,2.14,D,122.49
2020-09-30,2,9,2020,0,28.76,175.21,16.79,C,50.34
2020-12-21,0,12,2020,0,5.17,128.24,71.22,C,78.48
2021-07-31,5,7,2021,1,16.19,144.37,42.13,B,172.75
2020-06-21,6,6,2020,1,23.15,31.64,62.11,D,48.46
2022-01-22,5,1,2022,1,16.73,192.24,87.91,B,89.52
2022-03-16,2,3,2022,0,8.75,62.19,53.25,D,39.62
2021-04-04,6,4,2021,1,16.48,20.24,32.38,A,60.87
2020-02-17,0,2,2020,0,29.14,150.9,34.97,B,14.2
2020-07-01,2,7,2020,0,15.5,58.42,53.64,D,150.58
2021-02-10,2,2,2021,0,18.47,134.08,54.1,C,168.29
2020-12-11,4,12,2020,0,27.96,112.29,30.58,A,90.43
2022-04-01,4,4,2022,0,5.6,134.54,50.01,D,37.14
2021-06-16,2,6,2021,0,5.93,106.33,88.76,B,136.06
2020-07-01,2,7,2020,0,20.45,81.03,57.14,C,87.16
2020-12-14,0,12,2020,0,19.77,29.1,49.33,A,73.69
2020-01-29,2,1,2020,0,9.79,192.97,18.27,D,61.57
2022-07-18,0,7,2022,0,15.3,175.34,41.67,D,129.6
2020-08-30,6,8,2020,1,25.69,75.8,39.28,B,72.06
2021-02-20,5,2,2021,1,24.99,27.98,30.84,B,135.43
2021-06-29,1,6,2021,0,16.96,98.53,53.99,C,46.63
2022-10-09,6,10,2022,1,12.92,110.31,90.12,D,60.77
2020-09-23,2,9,2020,0,26.03,135.96,2.03,D,115.02
2021-02-27,5,2,2021,1,1.07,199.53,87.26,B,85.26
2021-08-02,0,8,2021,0,7.72,88.66,35.62,B,92.85
2022-05-06,4,5,2022,0,9.55,131.8,16.43,B,176.17
2022-04-16,5,4,2022,1,24.37,105.77,85.27,B,56.03
2020-02-28,4,2,2020,0,0.53,131.46,45.79,C,123.09
2021-06-20,6,6,2021,1,26.98,194.59,63.45,B,144.02
2022-07-12,1,7,2022,0,2.51,48.93,73.32,B,115.53
2022-01-27,3,1,2022,0,13.38,75.55,60.74,D,47.02
2020-06-24,2,6,2020,0,18.81,51.28,6.38,A,75.6
2022-08-18,3,8,2022,0,6.93,180.02,5.5,B,48.73
2021-10-24,6,10,2021,1,16.46,106.59,4.59,D,8.98
2021-03-10,2,3,2021,0,29.64,138.59,36.54,D,73.59
2022-05-16,0,5,2022,0,8.0,82.08,64.9,C,174.13
2020-05-29,4,5,2020,0,5.52,171.27,12.16,A,61.42
2020-04-30,3,4,2020,0,1.12,45.35,91.73,A,130.33
2021-11-12,4,11,2021,0,2.33,192.75,87.9,B,170.8
2022-08-22,0,8,2022,0,28.0,59.62,83.64,C,125.0
2020-04-03,4,4,2020,0,26.09,163.44,34.65,A,152.45
2021-06-03,3,6,2021,0,7.87,79.15,10.79,D,168.81
2021-09-11,5,9,2021,1,8.73,113.71,39.13,D,173.06
2022-01-29,5,1,2022,1,10.05,160.14,85.54,B,103.85
2020-03-25,2,3,2020,0,11.35,154.59,91.29,B,163.74
2021-06-17,3,6,2021,0,6.81,179.9,38.76,B,127.88
2022-10-28,4,10,2022,0,24.94,53.91,78.45,D,105.77
2021-11-25,3,11,2021,0,26.8,50.95,42.07,D,139.29
2020-09-27,6,9,2020,1,0.58,40.2,99.06,A,96.56
2021-10-11,0,10,2021,0,29.27,52.86,36.11,D,123.5
2020-10-17,5,10,2020,1,19.73,124.6,52.99,C,153.1
2020-08-27,3,8,2020,0,7.05,99.64,15.55,C,120.45
2020-03-31,1,3,2020,0,7.52,80.09,47.13,B,29.41
2022-10-19,2,10,2022,0,2.76,143.47,42.9,C,171.02
2022-01-08,5,1,2022,1,20.84,21.46,61.67,D,28.01
2021-08-02,0,8,2021,0,23.43,198.47,53.12,C,118.62
2021-06-24,3,6,2021,0,7.12,98.77,85.61,C,53.81
2022-06-11,5,6,2022,1,7.97,100.18,71.22,B,96.39
2021-10-08,4,10,2021,0,27.83,37.0,37.08,D,118.47
2020-11-05,3,11,2020,0,6.78,138.15,16.42,D,25.23
2020-04-18,5,4,2020,1,3.63,187.4,55.18,B,174.15
2020-10-31,5,10,2020,1,9.98,126.68,49.5,A,207.75
2021-04-15,3,4,2021,0,22.43,151.5,4.64,B,104.37
2020-03-14,5,3,2020,1,14.01,187.01,25.73,D,52.0
2021-06-16,2,6,2021,0,12.34,63.81,12.92,B,178.6
2022-08-14,6,8,2022,1,16.75,175.05,83.11,D,57.22
2020-08-25,1,8,2020,0,16.43,34.98,91.53,D,84.37
2020-03-24,1,3,2020,0,11.81,74.5,46.07,D,57.95
2021-12-31,4,12,2021,0,11.25,163.99,83.43,D,66.28
2022-07-26,1,7,2022,0,14.07,177.29,5.27,D,150.88
2020-08-18,1,8,2020,0,6.58,142.14,58.26,B,127.75
2020-09-10,3,9,2020,0,25.78,38.28,34.7,C,97.53
2020-07-10,4,7,2020,0,24.34,58.96,80.29,B,86.8
2021-08-04,2,8,2021,0,5.67,156.62,9.09,B,115.57
2020-12-10,3,12,2020,0,1.92,84.16,60.11,C,123.48
2021-03-10,2,3,2021,0,12.14,97.23,22.68,A,107.06
2022-12-13,1,12,2022,0,28.6,173.08,14.52,B,-0.46
2022-05-02,0,5,2022,0,28.01,114.81,53.78,A,156.37
2021-05-19,2,5,2021,0,9.44,106.74,96.87,D,131.31
2020-07-12,6,7,2020,1,4.61,43.98,20.43,C,155.08
2020-02-23,6,2,2020,1,8.86,23.85,94.42,C,56.94
2020-09-06,6,9,2020,1,0.29,62.68,23.5,D,94.4
2022-02-04,4,2,2022,0,27.61,178.25,45.69,A,79.21
2021-10-24,6,10,2021,1,16.65,63.82,5.22,B,188.73
2020-02-29,5,2,2020,1,5.6,55.71,47.25,A,126.31
2022-07-31,6,7,2022,1,0.55,46.63,37.82,D,138.57
2022-07-18,0,7,2022,0,6.85,96.14,55.73,C,174.67
2020-01-12,6,1,2020,1,9.78,44.04,48.93,C,149.45
2020-03-30,0,3,2020,0,3.3,96.44,1.78,D,25.29
2021-10-27,2,10,2021,0,14.49,73.68,84.51,B,135.1
2021-03-08,0,3,2021,0,13.62,93.43,49.72,A,26.36
2021-08-02,0,8,2021,0,26.78,199.69,18.15,C,15.88
2020-04-23,3,4,2020,0,4.31,138.98,66.14,A,195.78
2022-02-20,6,2,2022,1,22.55,100.94,61.29,A,145.66
2022-03-27,6,3,2022,1,15.38,105.62,64.51,C,110.33
2020-12-30,2,12,2020,0,19.32,130.31,71.92,B,133.41
2022-03-27,6,3,2022,1,15.59,142.72,44.95,A,60.8
2020-02-12,2,2,2020,0,0.04,120.79,59.07,B,215.04
2020-11-29,6,11,2020,1,10.84,90.94,20.18,D,26.4
2022-04-04,0,4,2022,0,23.18,64.94,60.89,C,126.79
2020-11-11,2,11,2020,0,14.14,177.74,44.38,A,68.96
2021-09-03,4,9,2021,0,26.88,175.08,16.4,D,0.61
2022-06-04,5,6,2022,1,2.7,71.58,97.23,C,127.28
2020-09-25,4,9,2020,0,11.2,179.97,45.31,C,67.52
2020-07-15,2,7,2020,0,28.24,172.91,84.37,C,89.07
2022-11-15,1,11,2022,0,23.68,52.28,57.32,B,195.85
2022-09-29,3,9,2022,0,8.73,162.98,49.05,D,22.68
2022-03-05,5,3,2022,1,22.89,50.34,63.15,D,23.7
2021-07-03,5,7,2021,1,28.41,72.51,22.65,D,21.12
2020-07-03,4,7,2020,0,28.38,148.14,74.17,D,82.37
2022-01-24,0,1,2022,0,14.24,39.8,55.98,B,67.0
2022-06-08,2,6,2022,0,29.31,163.38,41.3,D,21.5
2020-07-09,3,7,2020,0,23.56,41.97,18.93,A,48.73
2022-11-17,3,11,2022,0,16.71,161.67,31.43,C,22.41
2022-08-07,6,8,2022,1,13.94,154.66,22.17,B,52.64
2020-11-13,4,11,2020,0,28.42,191.75,99.05,D,132.55
2022-12-15,3,12,2022,0,5.65,58.16,34.02,A,90.31
2021-08-18,2,8,2021,0,28.7,162.03,72.4,D,30.52
2022-06-14,1,6,2022,0,27.29,169.02,16.36,A,167.98
2022-09-05,0,9,2022,0,8.17,34.56,65.68,C,137.13
2020-10-31,5,10,2020,1,2.85,77.39,99.28,B,163.09
2021-09-07,1,9,2021,0,21.9,58.33,7.88,B,58.6
2022-12-07,2,12,2022,0,7.47,62.22,19.28,D,112.33
2021-08-28,5,8,2021,1,9.84,167.66,18.39,A,106.97
2020-06-05,4,6,2020,0,0.41,106.7,5.58,A,220.88
2022-11-17,3,11,2022,0,23.72,108.22,8.66,A,119.21
2022-11-11,4,11,2022,0,22.76,54.33,56.82,D,141.09
2022-04-25,0,4,2022,0,23.05,164.54,87.93,A,193.93
2022-08-09,1,8,2022,0,12.17,122.38,79.07,C,137.85
2021-12-28,1,12,2021,0,29.87,22.46,35.51,C,50.49
2020-06-16,1,6,2020,0,7.87,60.06,70.91,A,45.63
2020-08-21,4,8,2020,0,22.25,144.82,25.08,D,43.67
2021-01-02,5,1,2021,1,18.87,157.19,87.65,B,173.7
2022-03-15,1,3,2022,0,28.95,124.65,90.87,A,164.38
2020-06-19,4,6,2020,0,26.84,22.09,96.59,D,87.26
2021-09-01,2,9,2021,0,23.95,42.9,39.59,C,53.89
2022-07-20,2,7,2022,0,8.75,42.19,80.58,D,25.97
2021-06-26,5,6,2021,1,9.38,51.39,58.9,C,66.22
2021-01-18,0,1,2021,0,7.77,107.9,65.27,B,47.45
2021-01-14,3,1,2021,0,5.27,64.49,97.37,A,113.01
2021-06-15,1,6,2021,0,17.97,63.48,49.05,A,29.81
2022-06-07,1,6,2022,0,1.04,104.37,39.87,A,57.61
2020-01-12,6,1,2020,1,20.63,198.72,39.56,D,104.23
2020-08-26,2,8,2020,0,28.89,169.68,46.36,A,143.01
2020-12-17,3,12,2020,0,3.84,112.18,27.91,D,47.12
2022-07-31,6,7,2022,1,12.79,43.58,69.9,D,93.73
2022-09-23,4,9,2022,0,15.93,46.35,13.98,C,112.25
2022-01-08,5,1,2022,1,29.55,37.33,28.57,D,142.15
2021-09-11,5,9,2021,1,2.17,177.66,52.43,A,107.45
2020-09-13,6,9,2020,1,9.29,73.48,30.58,B,188.32
2020-01-29,2,1,2020,0,21.71,140.55,79.87,B,58.31
2020-08-17,0,8,2020,0,18.54,102.81,78.24,A,76.79
2021-01-20,2,1,2021,0,19.3,178.8,40.22,A,19.55
2021-03-04,3,3,2021,0,15.48,82.28,67.22,D,169.49
2020-10-24,5,10,2020,1,14.57,103.91,65.46,B,37.18
2022-06-11,5,6,2022,1,7.61,185.42,66.99,B,23.35
2020-06-25,3,6,2020,0,6.14,142.91,76.44,C,166.75
2022-08-07,6,8,2022,1,8.77,187.59,55.29,B,149.9
2022-08-28,6,8,2022,1,17.9,42.09,96.31,D,37.57
2020-02-14,4,2,2020,0,7.65,166.45,61.86,A,188.19
2020-12-06,6,12,2020,1,15.47,87.86,92.18,B,27.18
2022-06-30,3,6,2022,0,25.68,61.55,84.87,D,31.31
2022-08-23,1,8,2022,0,17.41,179.86,47.35,A,156.98
2022-07-09,5,7,2022,1,24.14,152.57,92.53,B,92.31
2021-02-16,1,2,2021,0,5.19,28.61,24.65,C,49.04
2022-03-13,6,3,2022,1,16.74,53.29,3.89,A,19.21
2021-11-14,6,11,2021,1,24.95,126.46,35.81,A,179.59
2020-07-29,2,7,2020,0,2.11,196.46,61.63,D,51.53
2022-05-01,6,5,2022,1,20.37,157.41,42.93,D,145.03
2021-08-18,2,8,2021,0,4.52,70.19,9.35,A,66.95
2022-09-25,6,9,2022,1,7.16,185.17,7.81,D,82.16
2022-09-22,3,9,2022,0,15.97,181.76,99.77,D,135.48
2021-04-19,0,4,2021,0,29.12,161.68,96.32,A,142.71
2022-12-17,5,12,2022,1,2.39,92.35,64.66,A,101.85
2022-05-14,5,5,2022,1,8.2,123.93,93.35,C,29.68
2020-05-10,6,5,2020,1,23.08,150.09,96.4,C,167.76
2022-05-04,2,5,2022,0,22.87,113.67,20.43,D,91.47
2020-08-27,3,8,2020,0,22.96,181.22,78.97,D,36.92
2021-12-11,5,12,2021,1,17.99,79.79,0.92,D,39.74
2022-06-12,6,6,2022,1,3.4,171.69,25.85,A,79.04
2020-11-26,3,11,2020,0,28.8,88.24,0.96,C,45.58
2021-01-28,3,1,2021,0,3.58,38.51,7.75,D,118.85
2021-12-05,6,12,2021,1,5.68,85.02,86.2,D,94.56
2021-04-20,1,4,2021,0,27.47,109.63,39.88,B,142.91
2021-11-25,3,11,2021,0,2.2,36.11,65.2,D,108.15
2020-09-25,4,9,2020,0,23.71,184.93,38.84,C,102.86
2022-03-10,3,3,2022,0,15.02,196.69,83.11,D,159.81
2022-01-07,4,1,2022,0,7.63,159.05,26.55,D,49.18
2020-11-27,4,11,2020,0,28.33,23.47,96.54,B,38.87
2021-08-01,6,8,2021,1,24.58,69.67,35.07,A,48.91
2022-09-15,3,9,2022,0,17.57,82.66,65.74,B,18.58
2020-12-20,6,12,2020,1,1.93,37.94,41.9,B,185.87
2020-11-16,0,11,2020,0,26.65,64.07,57.44,D,129.78
2020-07-25,5,7,2020,1,8.66,93.62,52.4,D,41.56
2022-10-08,5,10,2022,1,0.78,47.51,62.69,C,44.05
2021-04-25,6,4,2021,1,5.69,80.81,7.79,B,58.34
2020-04-06,0,4,2020,0,27.34,23.47,65.34,A,84.93
2022-01-04,1,1,2022,0,20.18,125.96,22.35,C,150.34
2022-01-01,5,1,2022,1,14.76,168.06,40.6,B,197.54
2020-12-23,2,12,2020,0,23.11,193.87,51.43,A,96.36
2020-05-10,6,5,2020,1,22.66,178.45,96.41,C,63.15
2022-05-31,1,5,2022,0,23.96,57.92,54.56,A,45.07
2021-04-09,4,4,2021,0,10.42,187.64,14.61,A,138.04
2021-04-03,5,4,2021,1,17.79,41.73,32.6,D,103.25
2021-06-12,5,6,2021,1,5.62,164.11,97.22,C,61.33
2021-12-28,1,12,2021,0,5.61,101.89,74.78,A,85.21
2021-07-01,3,7,2021,0,0.6,117.42,95.66,B,108.7
2022-11-21,0,11,2022,0,12.6,194.4,69.46,A,158.48
2020-04-13,0,4,2020,0,16.88,195.43,68.89,D,154.21
2022-07-25,0,7,2022,0,20.98,152.32,29.04,A,64.83
2020-08-04,1,8,2020,0,23.49,73.41,56.28,A,58.68
2020-03-26,3,3,2020,0,24.51,39.89,82.94,A,132.31
2020-12-08,1,12,2020,0,5.61,117.57,28.25,A,87.51
2021-02-24,2,2,2021,0,10.55,31.4,98.6,C,31.75
2020-11-17,1,11,2020,0,19.87,86.82,64.6,C,72.55
2022-06-23,3,6,2022,0,20.21,151.26,69.06,D,26.68
2020-07-22,2,7,2020,0,19.71,70.4,2.88,B,85.81
2022-01-14,4,1,2022,0,13.01,104.09,70.48,C,70.7
2020-10-09,4,10,2020,0,9.46,30.9,68.68,A,140.88
2021-02-17,2,2,2021,0,10.48,146.93,53.74,D,91.81
2022-05-01,6,5,2022,1,15.34,134.54,66.0,A,73.2
2021-05-17,0,5,2021,0,4.22,48.19,63.94,D,168.2
2021-11-30,1,11,2021,0,12.28,50.51,75.66,C,163.98
2022-10-31,0,10,2022,0,26.42,129.23,86.07,B,8.92
2020-06-23,1,6,2020,0,3.22,36.66,71.26,C,42.36
2022-02-01,1,2,2022,0,14.89,105.09,31.07,D,152.67
2022-01-08,5,1,2022,1,5.11,83.44,77.42,B,35.64
2020-11-06,4,11,2020,0,20.19,166.95,93.23,D,151.66
2021-04-12,0,4,2021,0,9.58,125.55,7.73,B,64.4
2022-05-28,5,5,2022,1,2.83,76.73,87.52,D,85.12
2022-04-18,0,4,2022,0,16.86,98.01,45.89,D,168.61
2022-11-23,2,11,2022,0,8.88,132.92,42.01,C,28.2
2020-03-01,6,3,2020,1,14.68,166.4,9.88,D,18.47
2020-10-25,6,10,2020,1,4.61,157.59,72.4,A,139.1
2022-11-25,4,11,2022,0,14.05,179.9,76.67,A,176.85
2020-06-22,0,6,2020,0,24.4,135.69,45.8,C,151.08
2021-10-06,2,10,2021,0,27.78,24.29,5.16,D,156.68
2020-12-02,2,12,2020,0,8.31,177.21,38.88,D,34.34
2020-05-05,1,5,2020,0,2.41,48.17,24.99,D,104.05
2020-03-16,0,3,2020,0,21.04,197.55,44.15,B,101.61
2020-04-28,1,4,2020,0,15.65,117.1,51.77,C,14.49
2022-05-08,6,5,2022,1,0.05,37.58,10.16,D,140.37
2021-09-15,2,9,2021,0,6.15,181.05,92.86,C,189.76
2021-12-05,6,12,2021,1,28.17,68.94,50.98,A,38.57
2021-07-26,0,7,2021,0,24.19,179.92,85.13,B,87.5
2022-04-07,3,4,2022,0,22.76,37.56,4.02,D,127.21
2021-02-24,2,2,2021,0,12.76,199.2,9.73,D,146.04
2021-12-08,2,12,2021,0,14.4,168.89,81.71,D,162.19
2021-02-08,0,2,2021,0,8.94,190.96,15.17,C,26.39
2020-06-21,6,6,2020,1,12.95,169.1,47.34,A,178.86
2021-11-16,1,11,2021,0,21.89,57.7,94.89,D,23.09
2020-09-15,1,9,2020,0,26.95,74.8,50.01,C,76.31
2021-03-13,5,3,2021,1,5.16,84.47,19.29,A,65.17
2022-11-13,6,11,2022,1,5.61,108.02,79.79,C,122.91
2022-12-03,5,12,2022,1,26.8,134.58,68.93,C,117.36
2020-11-23,0,11,2020,0,13.48,144.08,6.97,A,181.26
2020-02-27,3,2,2020,0,23.33,64.14,76.8,C,12.75
2021-05-09,6,5,2021,1,6.52,31.72,78.02,C,157.47
2022-05-15,6,5,2022,1,24.41,20.81,50.12,A,150.07
2020-05-02,5,5,2020,1,4.66,136.96,8.41,C,49.37
2021-06-15,1,6,2021,0,14.27,137.64,14.59,C,41.46
2020-09-10,3,9,2020,0,6.13,62.97,22.66,A,103.53
